MEP_name,MEP_id,national_party,national_party_id,EU_parliament_group,EU_parliament_group_id,EU_electoral_district,EU_electoral_district_id,elected_in_country,elected_in_country_id,start_date,end_date,parliamentary_term,parliamentary_term_id
Horst Langes,http://www.wikidata.org/entity/Q1629655,Christian Democratic Union,http://www.wikidata.org/entity/Q49762,European People's Party group,http://www.wikidata.org/entity/Q635616,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Horst Seefeld,http://www.wikidata.org/entity/Q1629942,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Horst Seefeld,http://www.wikidata.org/entity/Q1629942,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Manfred Vohrer,http://www.wikidata.org/entity/Q1631485,Free Democratic Party,http://www.wikidata.org/entity/Q13124,European Liberal Democrat and Reform Party Group,http://www.wikidata.org/entity/Q1671234,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1989-07-25,1994-07-18,Third European Parliament,http://www.wikidata.org/entity/Q17315704
Jan Andersson,http://www.wikidata.org/entity/Q1681577,Swedish Social Democratic Party,http://www.wikidata.org/entity/Q105112,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Sweden,http://www.wikidata.org/entity/Q7654287,Sweden,http://www.wikidata.org/entity/Q34,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Jan Andersson,http://www.wikidata.org/entity/Q1681577,Swedish Social Democratic Party,http://www.wikidata.org/entity/Q105112,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Sweden,http://www.wikidata.org/entity/Q7654287,Sweden,http://www.wikidata.org/entity/Q34,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Jan Andersson,http://www.wikidata.org/entity/Q1681577,Swedish Social Democratic Party,http://www.wikidata.org/entity/Q105112,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Sweden,http://www.wikidata.org/entity/Q7654287,Sweden,http://www.wikidata.org/entity/Q34,1995-01-01,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Janusz Onyszkiewicz,http://www.wikidata.org/entity/Q1683072,Polish United Workers' Party,http://www.wikidata.org/entity/Q537303,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,Poland,http://www.wikidata.org/entity/Q7208888,Poland,http://www.wikidata.org/entity/Q36,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Philippe De Backer,http://www.wikidata.org/entity/Q1713891,Open Flemish Liberals and Democrats,http://www.wikidata.org/entity/Q1160192,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,2014-07-01,2016-05-02,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Philippe De Backer,http://www.wikidata.org/entity/Q1713891,Open Flemish Liberals and Democrats,http://www.wikidata.org/entity/Q1160192,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,2011-09-07,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Wolfgang Pohle,http://www.wikidata.org/entity/Q1728021,,,,,,,,,,,,
Sylvester Barrett,http://www.wikidata.org/entity/Q1749120,Fianna Fáil,http://www.wikidata.org/entity/Q216517,European Democratic Alliance,http://www.wikidata.org/entity/Q1440563,Munster,http://www.wikidata.org/entity/Q6936919,Ireland,http://www.wikidata.org/entity/Q27,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Michael Yeats,http://www.wikidata.org/entity/Q1929926,,,,,,,,,,,,
Michel Habib-Deloncle,http://www.wikidata.org/entity/Q1930751,,,,,,,,,,,,
Lousewies van der Laan,http://www.wikidata.org/entity/Q1985513,Democrats 66,http://www.wikidata.org/entity/Q747910,European Liberal Democrat and Reform Party Group,http://www.wikidata.org/entity/Q1671234,Netherlands,http://www.wikidata.org/entity/Q16250490,Netherlands,http://www.wikidata.org/entity/Q55,1999-07-20,2003-01-29,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Otmar Franz,http://www.wikidata.org/entity/Q2037085,Christian Democratic Union,http://www.wikidata.org/entity/Q49762,European People's Party group,http://www.wikidata.org/entity/Q635616,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Otmar Franz,http://www.wikidata.org/entity/Q2037085,Christian Democratic Union,http://www.wikidata.org/entity/Q49762,European People's Party group,http://www.wikidata.org/entity/Q635616,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1981-01-30,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
André Elissen,http://www.wikidata.org/entity/Q2042395,Party for Freedom,http://www.wikidata.org/entity/Q332739,Europe of Nations and Freedom,http://www.wikidata.org/entity/Q20113710,Netherlands,http://www.wikidata.org/entity/Q16250490,Netherlands,http://www.wikidata.org/entity/Q55,2017-06-13,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Louis Ide,http://www.wikidata.org/entity/Q2051862,New Flemish Alliance,http://www.wikidata.org/entity/Q28982,European Conservatives and Reformists,http://www.wikidata.org/entity/Q1345559,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,2014-07-01,2014-12-18,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Patrick Lalor,http://www.wikidata.org/entity/Q2057753,Fianna Fáil,http://www.wikidata.org/entity/Q216517,European Democratic Alliance,http://www.wikidata.org/entity/Q1440563,Leinster,http://www.wikidata.org/entity/Q6519973,Ireland,http://www.wikidata.org/entity/Q27,1989-07-25,1994-07-18,Third European Parliament,http://www.wikidata.org/entity/Q17315704
Patrick Lalor,http://www.wikidata.org/entity/Q2057753,Fianna Fáil,http://www.wikidata.org/entity/Q216517,European Democratic Alliance,http://www.wikidata.org/entity/Q1440563,Leinster,http://www.wikidata.org/entity/Q6519973,Ireland,http://www.wikidata.org/entity/Q27,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Patrick Lalor,http://www.wikidata.org/entity/Q2057753,Fianna Fáil,http://www.wikidata.org/entity/Q216517,European Progressive Democrats,http://www.wikidata.org/entity/Q5413043,Leinster,http://www.wikidata.org/entity/Q6519973,Ireland,http://www.wikidata.org/entity/Q27,1979-07-16,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Vasco Graça Moura,http://www.wikidata.org/entity/Q2119928,Social Democratic Party,http://www.wikidata.org/entity/Q595575,European People's Party group,http://www.wikidata.org/entity/Q635616,Portugal,http://www.wikidata.org/entity/Q7232531,Portugal,http://www.wikidata.org/entity/Q45,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Vasco Graça Moura,http://www.wikidata.org/entity/Q2119928,Social Democratic Party,http://www.wikidata.org/entity/Q595575,European People's Party group,http://www.wikidata.org/entity/Q635616,Portugal,http://www.wikidata.org/entity/Q7232531,Portugal,http://www.wikidata.org/entity/Q45,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Johan van Hulst,http://www.wikidata.org/entity/Q2120678,,,,,,,,,,,,
Franz Lichtenauer,http://www.wikidata.org/entity/Q2121142,,,,,,,,,,,,
Jaap Burger,http://www.wikidata.org/entity/Q2156218,,,,,,,,,,,,
Rosemarie Müller,http://www.wikidata.org/entity/Q2166891,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Rudi Adams,http://www.wikidata.org/entity/Q2171984,,,,,,,,,,,,
Rudolf Wedekind,http://www.wikidata.org/entity/Q2174066,Christian Democratic Union,http://www.wikidata.org/entity/Q49762,European People's Party group,http://www.wikidata.org/entity/Q635616,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1981-02-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Rudolf Wedekind,http://www.wikidata.org/entity/Q2174066,Christian Democratic Union,http://www.wikidata.org/entity/Q49762,European People's Party group,http://www.wikidata.org/entity/Q635616,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Rudolf Werner,http://www.wikidata.org/entity/Q2174091,,,,,,,,,,,,
Benedetto Della Vedova,http://www.wikidata.org/entity/Q2248530,,,,,North-West Italy,http://www.wikidata.org/entity/Q3677915,Italy,http://www.wikidata.org/entity/Q38,1999-01-01,2004-01-01,,
Benedetto Della Vedova,http://www.wikidata.org/entity/Q2248530,Bonino List,http://www.wikidata.org/entity/Q3242650,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,Italy,http://www.wikidata.org/entity/Q38,,,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Daniel Féret,http://www.wikidata.org/entity/Q2333437,National Front,http://www.wikidata.org/entity/Q907516,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,French-speaking electoral college (Belgium),http://www.wikidata.org/entity/Q3677924,Belgium,http://www.wikidata.org/entity/Q31,1994-07-19,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Daniel Féret,http://www.wikidata.org/entity/Q2333437,,,,,,,,,1994-07-19,1999-07-19,,
Helga Stevens,http://www.wikidata.org/entity/Q2359620,New Flemish Alliance,http://www.wikidata.org/entity/Q28982,European Conservatives and Reformists,http://www.wikidata.org/entity/Q1345559,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Jo Schouwenaar-Franssen,http://www.wikidata.org/entity/Q2366729,,,,,,,,,,,,
Eva Kaili,http://www.wikidata.org/entity/Q2420152,Panhellenic Socialist Movement,http://www.wikidata.org/entity/Q203934,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Greece,http://www.wikidata.org/entity/Q17077105,Greece,http://www.wikidata.org/entity/Q41,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Eva Kaili,http://www.wikidata.org/entity/Q2420152,2014 European Parliament election,http://www.wikidata.org/entity/Q1376095,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Greece,http://www.wikidata.org/entity/Q17077105,Greece,http://www.wikidata.org/entity/Q41,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Thomas Vring,http://www.wikidata.org/entity/Q2428469,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1989-07-25,1994-07-18,Third European Parliament,http://www.wikidata.org/entity/Q17315704
Thomas Vring,http://www.wikidata.org/entity/Q2428469,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Thomas Vring,http://www.wikidata.org/entity/Q2428469,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Fernand Herman,http://www.wikidata.org/entity/Q2432419,Humanist Democratic Centre,http://www.wikidata.org/entity/Q840814,European People's Party group,http://www.wikidata.org/entity/Q635616,French-speaking electoral college (Belgium),http://www.wikidata.org/entity/Q3677924,Belgium,http://www.wikidata.org/entity/Q31,1994-07-19,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Fernand Herman,http://www.wikidata.org/entity/Q2432419,Humanist Democratic Centre,http://www.wikidata.org/entity/Q840814,European People's Party group,http://www.wikidata.org/entity/Q635616,French-speaking electoral college (Belgium),http://www.wikidata.org/entity/Q3677924,Belgium,http://www.wikidata.org/entity/Q31,1989-07-25,1994-07-18,Third European Parliament,http://www.wikidata.org/entity/Q17315704
Fernand Herman,http://www.wikidata.org/entity/Q2432419,,,,,,,,,1979-01-01,1999-01-01,,
Fernand Herman,http://www.wikidata.org/entity/Q2432419,Humanist Democratic Centre,http://www.wikidata.org/entity/Q840814,European People's Party group,http://www.wikidata.org/entity/Q635616,French-speaking electoral college (Belgium),http://www.wikidata.org/entity/Q3677924,Belgium,http://www.wikidata.org/entity/Q31,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Fernand Herman,http://www.wikidata.org/entity/Q2432419,Humanist Democratic Centre,http://www.wikidata.org/entity/Q840814,European People's Party group,http://www.wikidata.org/entity/Q635616,French-speaking electoral college (Belgium),http://www.wikidata.org/entity/Q3677924,Belgium,http://www.wikidata.org/entity/Q31,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Theo Bouwman,http://www.wikidata.org/entity/Q2437469,GroenLinks,http://www.wikidata.org/entity/Q667680,The Greens–European Free Alliance,http://www.wikidata.org/entity/Q751935,Netherlands,http://www.wikidata.org/entity/Q16250490,Netherlands,http://www.wikidata.org/entity/Q55,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Maurits Coppieters,http://www.wikidata.org/entity/Q2449743,People's Union,http://www.wikidata.org/entity/Q1725837,Technical Group of Independents,http://www.wikidata.org/entity/Q1440566,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,1979-07-17,1981-02-11,First European Parliament,http://www.wikidata.org/entity/Q17315702
Adam Bielan,http://www.wikidata.org/entity/Q2507571,Solidarity,http://www.wikidata.org/entity/Q1003,Union for Europe of the Nations,http://www.wikidata.org/entity/Q835545,Lesser Poland and Świętokrzyskie,http://www.wikidata.org/entity/Q6531509,Poland,http://www.wikidata.org/entity/Q36,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Adam Bielan,http://www.wikidata.org/entity/Q2507571,Solidarity,http://www.wikidata.org/entity/Q1003,Union for Europe of the Nations,http://www.wikidata.org/entity/Q835545,Poland,http://www.wikidata.org/entity/Q7208888,Poland,http://www.wikidata.org/entity/Q36,2004-05-01,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
